title,label
 Republicans Are Admitting They’re Fine With Treason As Long As They Win,FAKE
Republicans on Obamacare repeal: 'We're going to get it done',TRUE
"After Trump disclosures, UK's May says will continue to share intel with U.S.",TRUE
" Trump Lied About ‘Spontaneous’ Call With Taiwan, They Had Been Planning To Talk For Months",FAKE
 GOP Congressman DEFIES Trump With BLISTERING Attack On His Voter Fraud Investigation (VIDEO),FAKE
" Trump Admits ‘2017 Will Be The Worst Year Yet,’ Then Blames Obama",FAKE
Republicans seek to question FBI officials in Clinton probe: letter,TRUE
 Twitter BURNS Trump For Thanking White Supremacist Steve Bannon In Post Attacking Hillary Clinton,FAKE
'Dreamers' left confused about fine points of immigration program's end,TRUE
 Carrier Employee Speaks Out On Trump: ‘He Blew Smoke Up Our A**es’,FAKE
Top House Intelligence Democrat says chairman should step aside from Russia probe,TRUE
 Everyone KNEW Trump Would Be Golfing Again – So Protesters Were Totally Ready When He Showed Up,FAKE
 Tesla CEO Elon Musk Sends A Massive Threat To Trump If He Bails On Paris Climate Deal (TWEETS),FAKE
 Jewish Family’s Hanukkah Destroyed By Vandalism; Trump Supporters Make It Worse (IMAGE),FAKE
Trump to nominate financier Lewis Eisenberg to be ambassador to Italy,TRUE
 BREAKING: Trump Declares He Will Only Accept Election Results ‘If I Win’ (VIDEO),FAKE
Trump administration drops North Carolina 'bathroom bill' lawsuit,TRUE
 Trump’s Selfishness Is Already KILLING Business In New York City,FAKE
Congress should weigh U.S. regulation of gun 'bump stocks': Republican Senator,TRUE
 This Reporter Just Won The Biggest Prize In Journalism For Exposing Trump’s Lies (DETAILS),FAKE
 WATCH: Former White House Official Suggests On Hannity That Hillary Clinton Should Be Executed,FAKE
 10 Reasons Donald Trump And Kim Jong-Un Are Basically The Same Person,FAKE
 NC GOP Rep. Makes Outrageously Racist Statement In Response To Charlotte Protests (VIDEO),FAKE
Trump does not intend to fire investigator Mueller: White House,TRUE
"Factbox: Republicans' Obamacare rollback would dump Medicaid expansion, taxes",TRUE
Factbox: Trump on Twitter (Aug 31) -  Texas,TRUE
 The Wall Street Journal HUMILIATES Trump And GOP For Choking On Healthcare Bill,FAKE
Trump's expected repeal of Dreamer program draws fire from business,TRUE
" People Upset By NFL Players ‘Disrespecting’ The Flag Do It CONSTANTLY, According To The Flag Code",FAKE
Trump blames 'both sides' for Virginia violence as many Republicans balk,TRUE
How McConnell kept Republicans in line to win Senate tax bill,TRUE
"After sanctions, Tillerson may find Russia talks an uphill climb",TRUE
House Democrats expect to see intelligence documents soon,TRUE
 Stephen King OBLITERATES Trump For Throwing Another Fit On Twitter,FAKE
" WATCH: Trump Directs Childish Tantrum At Canada, Prime Minister Trudeau Shows Him How An Adult Acts",FAKE
" Dan Rather Blasts GOP For Protecting Trump, Gives Them A Tongue Lashing They’ll Never Forget (VIDEO)",FAKE
"For Trump, the honeymoon with Putin may be finally over",TRUE
"Congress revisits Obamacare, this time with a bipartisan twist",TRUE
Factbox: U.S. carbon emissions seen declining over next decade,TRUE
 Pantsuit Nation Just Made It EASY To Push For A Trump Investigation; Find Out HERE,FAKE
 FIRST LOOK: Obamas Spotted In British Virgin Islands On Well-Deserved Vacation (VIDEO),FAKE
 Trump Advisers Explain Why He Didn’t Practice For Debate And It’s INSANE (TWEETS),FAKE
 Nunes ADMITS He Was Secretly At WH Right Before He Magically Found Source ‘Vindicating’ Trump,FAKE
 Donald Trump Sends Out Embarrassing New Year’s Eve Message; This is Disturbing,FAKE
Another U.S. appeals court refuses to revive Trump travel ban,TRUE
Exclusive: Trump complains Saudis not paying fair share for U.S. defense,TRUE
 Ivanka Drops SHOCKING Bombshell On The Obamas Right Before They Leave White House (DETAILS),FAKE
Trump tells House leaders to cancel healthcare bill vote,TRUE
 The Dictionary Delivers EPIC Smackdown Of Kellyanne Conway’s ‘Alternative Facts’ Bullsh*t,FAKE
 WATCH: Joy Reid Shuts Down Trump Supporter’s Bizarre Eugenics Conspiracy Theory (VIDEO),FAKE
"Republicans kill border tax, focus on corporate rate cuts",TRUE
 White Supremacist Chases Down Black Teen And Kills Him In Oregon,FAKE
 Mike Pence’s DC Neighbors Just Invited Him To Dine At Pizzeria Targeted By Trump Supporters,FAKE
Trump to nominate Kansas Governor Brownback as religious freedom ambassador,TRUE
 Disgusting Trump Is Using Hurricane As An Opportunity To Deport People,FAKE
Trump spokesman sparks outcry by comparing Assad to Hitler,TRUE
 New Accuser Confirms She Got Roy Moore Banned From The Mall (VIDEOS),FAKE
Mattis directs Joint Chiefs head to prepare to carry out Trump's South Asia strategy,TRUE
" President Obama’s Final Weekly Address Reminds Us Not To Lose Hope, We Are Stronger Together (VIDEO)",FAKE
White House denies Trump made slur with 'Pocahontas' remark,TRUE
"Once on the outside, conservative Koch network warms to Trump",TRUE
Texas governor calls legislative session; could include bathroom bill,TRUE
"Working the farm, while Trump talks tough on immigration",TRUE
 James Comey Is Doing Something That Will Have Trump Sh*tting His Pants,FAKE
" Michael Moore Gives 6 Reasons John Lewis Is Right: No, Trump ‘Is NOT A Legitimate President’",FAKE
"Major tech firms, internet providers clash over U.S. net neutrality rules",TRUE
 House Majority Leader REVELATION: ‘I Think Putin Pays Trump’,FAKE
" Michelle Obama Went To A Birthday Party, So Conservatives Called Her ‘Ghetto Trash’ (SCREENSHOTS)",FAKE
 WATCH: White Nationalist Gets Punched On Live Television For Incredibly Racist Remarks,FAKE
Judge blocks latest Trump curbs on people entering United States,TRUE
Democrats want Congress' authorization for anti-militant campaigns,TRUE
 Kellyanne Conway On Trump Administration’s Lies: But What About Benghazi! (VIDEO),FAKE
"Exclusive: Trump says 'major, major' conflict with North Korea possible, but seeks diplomacy",TRUE
 ‘Cards Against Humanity’ Maker Has Amazingly Annoying Way To Force GOPers To Hold Town Halls,FAKE
Alabama official to certify Senator-elect Jones today despite challenge: CNN,TRUE
" Trump Breaks ANOTHER Huge Campaign Promise, Stabs Followers In The Back Yet Again",FAKE
 How Sh*tty Of A Birthday Must Ivanka Trump Be Having?,FAKE
" Florida Is About To Make Murder Legal – Yes, Really",FAKE
 Racist Trump Supporters Lose Their Sh*t Over State Farm Ad Featuring Interracial Couple,FAKE
"Pence says U.S. will work with Japan, allies to find peaceful North Korea solution",TRUE
 REPORT: Jared Kushner ‘F**king Furious’ Over Bannon Activity In White House (DETAILS),FAKE
 Mueller Spokesman Just F-cked Up Donald Trump’s Christmas,FAKE
 WATCH: Whoopi Goldberg SMACKS DOWN Conservative Co-Host For Attacking Planned Parenthood,FAKE
" Alec Baldwin Just Put Trump’s Idiot Supporters In Their Place, And It Was Beautiful (VIDEO)",FAKE
Trump slams Facebook as lawmakers await ads amid Russia probe,TRUE
Montana congressman-elect sentenced to community work for assaulting reporter,TRUE
"As Republican tax vote nears, more senators waver",TRUE
 Trump’s SCOTUS Nominee Has DISTURBING History Of Open Misogyny,FAKE
 Confused Looking Trump Totally HUMILIATES Himself When He Gets Lost On Stage In Poland,FAKE
" Trump INFURIATES Intelligence Community, Puts National Security At Risk Before He Even Takes Office",FAKE
"Republican U.S. Senators Rubio, Lee want boost to child tax credit",TRUE
Chorus of sexual harassment allegations spreads among U.S. statehouses,TRUE
Trump travel ban should not apply to people with strong U.S. ties: court,TRUE
Chicago teachers union eyes future security with charter merger,TRUE
 Trump Reveals The ONE THING To Stop Him From Debating Hillary And It’s RIDICULOUS (VIDEO),FAKE
 Police Say Fire At DC Memorial For Muslim Teen Was ‘Not A Hate Crime’,FAKE
 Gold Star Dad Forced To Cancel Canada Trip After Being Told His ‘Travel Privileges Are Being Reviewed’,FAKE
 Megyn Kelly Unveils DAMNING Truth Bomb About Trump’s Amazingly Hypocritical Campaign Performance,FAKE
Chicago schools budget counts on uncertain funding,TRUE
" A Judge Just Gave Sarah Palin Some Very, Very Bad News",FAKE
"House panel wants Google, Facebook, AT&T CEOs to testify on internet rules",TRUE
First charges filed in U.S. special counsel's Russia investigation: source,TRUE
Trump says U.S. considering global trade embargo on North Korea: tweet,TRUE
 Trump HUMILIATED Over Name-Drop That’s Worse Than Frederick Douglass Gaffe (TWEETS),FAKE
 JUST IN: White House Responds To Russian Election Hack; Trump Will Be PISSED (VIDEO),FAKE
Fellow Republicans rebuke Trump over government shutdown threat,TRUE
 Senate Democrats Have Been Sneaking Around Behind GOP’s Back To Unravel Trump Administration,FAKE
" CIA Intercepted Putin’s ‘Specific Instructions’ On Election Hack, And It Is DAMNING For Trump",FAKE
 Trump Says Blacks Are In Worse Shape Than During SLAVERY (VIDEO),FAKE
Democrats grill U.S. high court nominee over Trump concerns,TRUE
 The CBO Caught Trump In Another YUUUGE Lie; Entire Premise For Repealing Obamacare Out The Window,FAKE
 Breaking: Dems Keep Progressive Bent In All-Important Leadership Election (DETAILS),FAKE
U.S. official backs Trump version on Comey firing timing,TRUE
Britain's U.S. ambassador discussed Trump retweets with senior White House staff: source,TRUE
 Kellyanne Conway Says All Intel On Russia Must Be Kept Secret To ‘Protect The Public’ (VIDEO),FAKE
Factbox: Big-ticket items at center of Congress spending bill,TRUE
U.S. launches opioid fraud and detection unit,TRUE
 ‘Harry Potter’ Star Compares Donald Trump To Voldemort And It’s PERFECT (VIDEO),FAKE
 Internet Erupts In Mockery After Sarah Palin Posts Something Monumentally Stupid Again (TWEETS),FAKE
 Virginia Trump Supporter Patrols Polling Place With Gun And Cops Say They Are Okay With That,FAKE
" Trump Fans Were Scammed For Over $1 Million, And The Donald Is ANGRY",FAKE
"U.S. House fails to pass FAA extension, hurricane tax relief",TRUE
" Millionaire Sean Hannity Tried To Fake Being Middle Class, Gets DESTROYED On Twitter (TWEETS)",FAKE
 The Tweet Trump Sent THE DAY His Son Had Russian Collusion Meeting Is Disturbing As Hell,FAKE
"Story Withdrawn: Wealthy win in U.S. House tax bill, taxes rise for some - think tank",TRUE
 Meet The Girl Republicans Are Trying Like Hell To Kill (VIDEO),FAKE
 Trump Once Again Demonstrates Why His Russia Scandal Should Be Investigated,FAKE
 Sean Spicer: Donald Trump Does Not Own A Bathrobe (IMAGES),FAKE
" Trump Just Signed Away Our Environment, And Americans Are Sick Of His Bullsh*t (TWEETS)",FAKE
Judge Garland not interested in FBI job: sources,TRUE
" Was Trump’s Tax Evasion Perfectly Legal, As He Claims? His Own Tax Lawyers Say Probably Not",FAKE
 Energy Department Tells Trump To Go F*ck Himself In Response To His Climate Change Witch Hunt,FAKE
" Dad Of Murdered Reporter Hits Trump, GOP BEAUTIFULLY Over ‘Assault On 2nd Amendment Nonsense’",FAKE
Senior Republican lawmaker wants more sanctions on Russia,TRUE
 Newt Gingrich Unwittingly Makes STARTLING Prediction For 2020 – Before This Election Even Happens,FAKE
U.S. House Democrats seek info from Deutsche Bank on Trump accounts,TRUE
Net neutrality repeal gives Democrats fresh way to reach millennials,TRUE
" Like Father, Like Son: Trump Jr. Wakes Up Tweeting Desperate Nonsense About The Press And Democrats",FAKE
Gritty New Jersey a source of wealth for Trump's son-in-law,TRUE
 WATCH: Jimmy Kimmel Hilariously WRECKS Trump For Whining About ‘Hamilton’,FAKE
 The Trump Administration Just Wrote North Korea Off – Trump Looks WEAKER Than Ever,FAKE
 Trump BASHES Soldiers With PTSD And Enrages The Entire Internet (VIDEO),FAKE
Trump Hotels talking to about 10 new franchisees for midscale brand,TRUE
Conservatives attack proposed U.S. border tax,TRUE
" The Real, Damning Reason Trump Opened Fire On Blumenthal Via Twitter (DETAILS)",FAKE
VP Pence hires political operative as top aide steps down,TRUE
Trump disputes two key points in Comey testimony: source,TRUE
"Democratic Senator Feinstein, 84, 'all in' on re-election",TRUE
U.S. envoy to Turkey says duration of visa services suspension depends on talks,TRUE
"Trump, Australia's Turnbull move to clear air after tense phone call",TRUE
" Josh Groban Mocks The Hell Out Trump Meeting With Kanye West, And It’s HILARIOUS (TWEET)",FAKE
" Pope Francis BLASTS Conservatives For ‘Sin’ Of Spreading Fake News, Equates It To Eating Feces",FAKE
 Half The World’s Salmon Supply Threatened As Trump’s EPA Withdraws Alaskan Mining Restrictions,FAKE
 WATCH: Kellyanne Conway Throws Hissy Fit Over Democrats Blocking Trump’s Nominees,FAKE
 Texas GOP’er SHREDDED For INSANE Comparison Between Latino Band And Russian Hackers (TWEETS),FAKE
 Trump HUMILIATED At The Beach This Weekend With HILARIOUS Flying Banner,FAKE
 Republicans Look To Shut Down The Government Over Coal Miner Pensions And Healthcare,FAKE
 The U.S. Constitution Just Ruined Trump’s Day: He’s Now Being Sued For His Twitter Activity (DETAILS),FAKE
 Trumpsters Launch Insane Conspiracy Theory About The Boot On John McCain’s Foot,FAKE
 Are Trump Supporters Too Dumb To Know They’re Dumb? Science Says “Probably”,FAKE
 GOP Puts Together Secret Talking Points To Defend Trump; They Promptly Get Leaked (IMAGES),FAKE
Trump to meet with U.S. House Republicans Thursday about taxes: White House,TRUE
 Comey’s Old Boss Giuliani Knew About The FBI Letter DAYS Before Its Release; Here’s PROOF (VIDEO),FAKE
U.S. House Democrats join growing congressional concern about State Dept,TRUE
 Unhinged Sean Spicer Lashes Out At ‘Silly’ Reporters During INSANE Press Briefing (VIDEO),FAKE
 Sean Spicer Just Said The DUMBEST Thing About Obama’s ‘Fourth Term’ In Office (VIDEO),FAKE
UK's Farage 'person of interest' in Trump-Russia investigation: Guardian,TRUE
 Is Trump Purging The Government? Team Asking For List Of Names,FAKE
Republican healthcare bill would harm state finances: Moody's,TRUE
" Joy Behar HUMILIATES Trump For Flynn Resignation, Says What We’re ALL Thinking (VIDEO)",FAKE
" A Reporter Asked Paul Ryan If He Still Has Confidence In Trump, He Ran Away (VIDEO)",FAKE
Schumer calls on Trump to appoint official to oversee Puerto Rico relief,TRUE
Former Trump adviser Flynn's son being probed over Russia: NBC,TRUE
 CNN Guest’s Face After Trump Flack Blatantly Lies About Obama Golfing Is All Of Us Right Now (VIDEO),FAKE
 This Die Hard Trump Supporter Has Now Gone Full #NeverTrump (VIDEO),FAKE
 BUSTED: Trump Took Millions Of Dollars From Saudi Arabia Despite Saying He Would ‘Never’ Accept Their Money,FAKE
 Trump Regrets On Twitter Is Everything You Hoped It Would Be,FAKE
 Pro-Trump ‘Christian’ Leaders Just Got Taken To The Woodshed By 700 Christian Women,FAKE
Trump faces diplomatic hurdles during 28 hours in the Holy Land,TRUE
